prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,num_proper_prefix_power_hits,num_prefix_power_hits,factor_period_length,source_class,sources,kernel_factor_ids
3,115,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 6
3,116,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21
3,117,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7
3,118,24,True,False,False,,True,True,3,3,2,3,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:126|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:110|burau-experiments/src/kernel_db.json,10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 13
3,119,24,True,False,True,8,True,True,3,3,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21
3,120,24,True,False,True,8,True,True,3,3,4,5,8,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13
3,121,24,True,False,False,,True,True,3,3,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:119|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:103|burau-experiments/src/kernel_db.json,10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21
3,122,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13
3,123,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:121|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:105|burau-experiments/src/kernel_db.json,10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13
3,124,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13
3,125,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:38|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:22|burau-experiments/src/kernel_db.json,10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13
3,126,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 3
3,127,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 12
3,128,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 12
3,129,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 3
3,130,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 7 11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 12
3,131,24,True,False,False,,True,True,5,5,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 12
3,132,24,False,True,False,,True,True,5,5,1,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:36|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:20,10 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6 6
3,133,24,True,False,False,,True,True,5,5,2,3,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:48|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:32|burau-experiments/src/kernel_db.json,10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,134,24,True,False,False,,True,True,5,5,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 10 13 18
3,135,24,True,False,False,,True,True,5,5,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:81|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:65|burau-experiments/src/kernel_db.json,10 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 12
3,136,24,True,False,False,,True,True,21,21,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:129|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:113|burau-experiments/src/kernel_db.json,10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13
3,137,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 3
3,138,24,True,False,False,,True,True,5,5,2,3,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:49|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:33|burau-experiments/src/kernel_db.json,10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13
3,139,24,False,True,False,,True,True,5,5,1,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:108|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:92,10 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 3 1 1 1
3,140,24,True,False,False,,True,True,5,5,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 10 13 9
3,141,24,True,False,False,,True,True,5,5,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:118|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:102|burau-experiments/src/kernel_db.json,10 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 3
3,142,24,True,False,False,,True,True,21,21,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13
3,143,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 12
3,144,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 12
3,145,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 12
3,146,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 12
3,147,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 3
3,148,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 12
3,149,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 3
3,150,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7
3,151,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 6
3,152,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:105|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:89|burau-experiments/src/kernel_db.json,10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7
3,153,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 12
3,154,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 3
3,155,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:101|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:85|burau-experiments/src/kernel_db.json,10 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 3
3,156,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 12
3,157,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7
3,158,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:97|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:81|burau-experiments/src/kernel_db.json,10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7
3,159,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 1
3,160,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 3
3,161,24,False,True,False,,False,False,,,0,0,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:94|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:78,10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 12 6
3,162,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 12
3,163,24,False,True,False,,False,False,,,0,0,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:76|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:60,10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 3 1
3,164,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 3
3,165,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2 13
3,166,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21
3,167,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 7 11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13
3,168,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7
3,169,24,True,False,True,8,True,True,1,1,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13
3,170,24,True,False,False,,True,True,1,1,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:65|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:49|burau-experiments/src/kernel_db.json,11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21
3,171,24,True,False,False,,True,True,1,1,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:66|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:50|burau-experiments/src/kernel_db.json,11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7
3,172,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 4 16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21
3,173,24,True,False,True,8,True,True,1,1,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13
3,174,24,True,False,False,,True,True,1,1,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:107|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:91|burau-experiments/src/kernel_db.json,11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 10 13
3,175,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13
3,176,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7
3,177,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13
3,178,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13
3,179,24,True,False,False,,True,True,1,1,2,3,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:125|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:109|burau-experiments/src/kernel_db.json,11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13
3,180,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13
3,181,24,True,False,False,,True,True,1,1,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:106|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:90|burau-experiments/src/kernel_db.json,11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7
3,182,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13
3,183,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7
3,184,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13
3,185,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13
3,186,24,True,False,False,,True,True,1,1,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 13 4 13
3,187,24,True,False,False,,True,True,1,1,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13
3,188,24,True,False,True,8,True,True,1,1,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21
3,189,24,True,False,True,8,True,True,1,1,4,5,8,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13
3,190,24,True,False,True,8,True,True,2,2,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10
3,191,24,True,False,True,8,True,True,2,2,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2
3,192,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:84|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:68|burau-experiments/src/kernel_db.json,13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16
3,193,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10
3,194,24,True,False,False,,True,True,3,3,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4
3,195,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10
3,196,24,True,False,False,,True,True,3,3,2,3,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16
3,197,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10
3,198,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10
3,199,24,True,False,True,8,True,True,3,3,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10
3,200,24,True,False,False,,True,True,3,3,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:124|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:108|burau-experiments/src/kernel_db.json,13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16
3,201,24,True,False,False,,True,True,3,3,1,2,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:19|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:3|burau-experiments/src/kernel_db.json,13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2
3,202,24,True,False,True,8,True,True,3,3,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10
3,203,24,True,False,False,,True,True,3,3,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16
3,204,24,True,False,False,,False,True,,24,0,1,24,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2
3,205,24,True,False,False,,False,True,,24,0,1,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:132|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:116|burau-experiments/src/kernel_db.json,13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10
3,206,24,True,False,True,8,True,True,2,2,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10
3,207,24,True,False,True,8,True,True,2,2,3,4,8,kernel_db,burau-experiments/src/kernel_db.json,13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2
3,208,24,False,True,False,,False,False,,,0,0,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:50|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:34,13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,209,24,True,False,False,,True,True,23,23,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11
3,210,24,False,True,False,,False,False,,,0,0,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/all_paper_kernels.jsonl:51|braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl:35,13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17
3,211,24,True,False,False,,True,True,23,23,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20
3,212,24,True,False,False,,True,True,23,23,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20
3,213,24,True,False,False,,True,True,23,23,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11
3,214,24,True,False,False,,True,True,23,23,1,2,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11
